id,device,phase,batch,channel,start_s,acc_rms_g,mean_mV,std_mV,detrended_std_mV,span95_mV,peak_to_peak_mV,slope_mV_min,step_rms_mV,slow_rms_mV,signal_rms_mV,fast_rms_mV,edge_rms_mV,line33_rms_mV,fast_ppm,line33_fraction_pct,fast_excluding33_rms_mV,dominant_fast_Hz,top_peaks_Hz
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,40.0,0.0015403712594337835,1346.2250517500001,1.7464431792988198,0.4900444343917236,1.845708687264863,8.239739999999983,-34.823452827887785,0.556329785369555,0.03902389733551701,0.09053842330125378,0.46754223440106557,0.0834354408140694,0.4012166643023194,347.29871784312195,73.64041541487647,0.24004359861254554,33.300000000000004,"33.3,26.7,6.7,40.0,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,40.0,0.0015403712594337835,1254.58854669,2.3196056596873014,0.27748096734529154,1.016467104876335,10.98633000000018,-47.84198394290263,0.2687606643616395,0.04734292953151324,0.07147998291192556,0.23533525251219617,0.06334941404604072,0.14216183893731402,187.57962770589987,36.491531391695865,0.18754384187421436,33.300000000000004,"33.3,6.7,26.7,13.3,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,40.0,0.0015403712594337835,694.7944637999998,0.8745827367549764,0.28053656876133837,0.8947302267777529,3.6621099999998705,-17.131867506748158,0.32459484774457426,0.058310589761425585,0.265393936183636,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,40.0,0.0015403712594337835,647.3590849000001,1.1553851653704452,0.1761568453597538,0.5659403041448741,4.310609999999997,-23.615688172816867,0.19609252240281283,0.02854459131522155,0.17337914425493933,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,50.0,0.0013978913829730813,1340.69725029,1.5771289218880864,0.48314536974581146,1.8180776898826307,6.866449999999986,-31.188375373458506,0.5453422092958154,0.06037780172874482,0.08989855845255491,0.47201176378661247,0.09258142213222395,0.39640024158047876,352.064393124185,70.52809863896697,0.25624588509454527,33.300000000000004,"33.3,26.7,6.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,50.0,0.0013978913829730813,1246.85379034,2.1110371370366807,0.2677932483334549,0.9757885172990938,8.08716000000004,-43.50087319023204,0.24465622324758995,0.08019976892354554,0.08697797096133857,0.22256662073552783,0.061680829473230635,0.13911441939214228,178.5025818262436,39.06827457008312,0.1737327803922433,33.300000000000004,"33.3,26.7,6.7,13.3,20.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,50.0,0.0013978913829730813,692.1302798,0.7802300434286161,0.2794615754687469,0.8592688069966921,3.128050000000144,-15.065703762376398,0.3314510992833783,0.043803085360677264,0.26794461276826703,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc2,50.0,0.0013978913829730813,643.5089107,1.0859525829636807,0.19873796516954073,0.6753951011625074,4.081730000000107,-22.079782718271396,0.2053381972693565,0.07665548096344345,0.20002279461143221,,,,,,,,
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut1,60.0,0.0014202224397780986,1335.71868887,1.503430689745719,0.5007392525585661,1.8620191153138534,6.637570000000096,-29.44935314739102,0.5717092241015246,0.04925337038603928,0.10249012676723902,0.491843450764361,0.0843835201062917,0.4330559573823139,368.22382951042925,77.52365660067339,0.2331791539470926,33.300000000000004,"33.3,6.7,26.7,20.0,40.0"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Ut2,60.0,0.0014202224397780986,1239.9388887300001,1.970162688234611,0.31354487739243975,1.0826980827144155,7.476800000000139,-40.406966087239944,0.30830511984716275,0.0982886555814155,0.11056867098600234,0.2872967621803864,0.08377789616278879,0.18851895600261237,231.7023562948722,43.05747805873481,0.2167949095043945,33.300000000000004,"33.3,26.7,13.3,6.7,46.7"
0915_论文腕表_开机长记录,论文腕表,开机长记录,0915,Uc1,60.0,0.0014202224397780986,689.7285464999998,0.7318742056803016,0.285160027878562,0.9742233186530425,3.128060000000005,-13.940034239423188,0.335374274399203,0.030894496564767452,0.2684344945051534,,,,,,,,
