id,path,sha256,rows,duration_s,invalid,duplicate_indices,missing_indices,first_mcu_s,last_mcu_s,time_error_s,reset_count,TxBusyCounter_delta,TxErrorCounter_delta,AdcErrorCounter_delta,ImuErrorCounter_delta,PcMissingRaw_delta,PcRawInvalidCandidates_delta,Ut1_mean,Ut1_std,Ut1_unchanged_fraction,Ut2_mean,Ut2_std,Ut2_unchanged_fraction,Uc1_mean,Uc1_std,Uc1_unchanged_fraction,Uc2_mean,Uc2_std,Uc2_unchanged_fraction
0915_论文腕表_佩戴静息,recordings\20260914-热膜噪声蓝牙问题分析\论文腕表佩戴静息记录（经过开机稳定）\kaiji1_LYX_0915.csv,2dd06702f411aed00efba1d2c58895a030a8cc62711177683bc85f15724c7814,6111,61.11,0,0,0,880.115,941.115,0.0,0,0,0,0,0,0,0,1645.1618245295367,1.298194285162685,0.14269350351824578,1455.5036657257403,5.09003512962164,0.20242186221567665,852.5275843037145,0.7778248246787666,0.9232531500572738,754.4790028309604,2.574429069729906,0.9127802323678612
0915_论文腕表_稳定静置,recordings\20260914-热膜噪声蓝牙问题分析\论文腕表开机稳定后记录\kaiji1_LYX_0915.csv,63cb85778f7ee6e7d9ad40b780f916cf64bb0412843ff4c90d6fe5cfe5ba0848,6475,64.75,0,0,0,728.115,792.115,0.0,0,0,0,0,0,0,0,1288.5306810208494,0.7292272045008455,0.12293436293436294,1149.3906852772202,0.5726889803131896,0.14270270270270272,669.6945012015445,0.3765841963482744,0.9186100386100386,597.3155256478764,0.2741451081294394,0.917992277992278
0915_论文腕表_开机长记录,recordings\20260914-热膜噪声蓝牙问题分析\论文腕表开机记录（长时间）\kaiji1_LYX_0915.csv,537fcd215539504f981a24f85bfab1c962c2abd712ccb502cc9c5d455f25497a,60585,605.85,0,0,0,22.115,627.115,0.0,0,0,0,0,0,0,0,1301.444554621111,23.095049216565105,0.10185689527110671,1181.9511112108607,38.373027769119695,0.13940744408682018,674.5007232409012,10.428296527023116,0.9145663117933482,612.1383910613189,18.561040350227856,0.915028472394157
0915_项目腕表_佩戴静息,recordings\20260914-热膜噪声蓝牙问题分析\项目腕表佩戴静息记录（经过开机稳定）\kaiji1_LYX_0915.csv,cd3679ed739ca2bcdce41c40d3b3b90a0a445a3296c435d8ea0ccecc0fa46d5e,9720,97.2,0,0,0,833.115,929.115,0.0,0,0,0,0,0,0,0,1988.8628891893004,19.431955756055324,0.06532921810699588,1590.149852016461,6.9817518507944705,0.08199588477366256,1038.9698011707821,10.326559467738145,0.9089506172839507,825.7117957592592,3.7149244189152952,0.9130658436213992
0915_项目腕表_稳定静置,recordings\20260914-热膜噪声蓝牙问题分析\项目腕表开机稳定后记录\kaiji1_LYX_0915.csv,d13bde3096d3ad104f422da1b46a3fd9977383fd441de56ace257104b2f3dbc3,10411,104.11,0,0,0,636.115,739.115,0.0,0,0,0,0,0,0,0,1482.6997064412642,1.0469133969496582,0.08193257131879743,1295.8940215656517,1.3021240802562146,0.13965997502641436,775.5170201949861,0.6070863993390789,0.9109595620017289,674.4379486053213,0.6292442245731804,0.910671405244453
0915_项目腕表_开机长记录,recordings\20260914-热膜噪声蓝牙问题分析\项目腕表开机记录（长时间）\kaiji1_LYX_0915.csv,f2ba623a126b7252f13e13a7062569769340ecf039490c170eada69d417aefdb,60191,601.91,0,0,0,19.115,620.115,0.0,0,0,0,0,0,0,0,1482.648119874566,2.7584362502324007,0.08958149889518366,1315.66632076224,13.63357363379888,0.1360834676280507,772.7942831808743,1.4241523786469983,0.9149872904587064,682.5130419323486,5.564467077422617,0.9170972404512302
