channel,event_mcu_s,event_y_mV,inset_start_mcu_s,inset_end_mcu_s,mean_mV,sd_raw_mV,slope_mV_min,rms_mV,rms_20,rms_40,rms_33,rms_05_5,peaks_Hz
Ut1,343.873,1435.49537825,902.153,932.153,1430.314102236667,0.20022461355599988,-0.22662798287511016,0.19871240206057247,0.06004900647827544,0.056220473931830835,0.02118377165221675,0.1575033686608723,1.6;2.6;1.0;2.1;0.5;3.1;22.1;17.9
Ut2,178.873,1454.1488648000004,902.153,932.153,1448.4524542666663,0.22264081164600638,-0.3288975404962795,0.21495376855708578,0.06201764406927925,0.061801485675016594,0.03514852593961106,0.1661030579043225,1.6;2.6;1.0;2.1;0.5;3.1;42.1;17.9
